inn_x,kpp_x,okved_main_x,employees_x,revenue_year_x,revenue_x,source_json_x,adres_from_rbc,ogrn,site,name,money,inddex,date_start,region,humans,segment_tag,contacts,companies_site,description,money_rub
7731420204,771501001,73.11,1 сотрудник,2024,1014672000,"[{'id': 9547510, 'inn': '7731420204', 'year': '2013', 'data': {'1100': 93000, '1150': 93000, '1200': 58806000, '1210': 14111000, '1220': 71000, '1230': 10122000, '1250': 29527000, '1260': 4975000, '1300': 792000, '1310': 10000, '1370': 782000, '1500': 58107000, '1510': 3388000, '1520': 54719000, '1600': 58899000, '1700': 58899000, '2100': 9193000, '2110': 27195000, '2120': 18002000, '2200': 1447000, '2220': 7746000, '2300': 977000, '2350': 470000, '2400': 782000, '2410': 195000, '2500': 782000, '3300': 792000, '3310': 782000, '3311': 782000, '3600': 792000, '4100': 26067000, '4110': 36976000, '4111': 36975000, '4119': 1000, '4120': 10909000, '4121': 9141000, '4122': 426000, '4129': 1342000, '4300': 2755000, '4310': 3360000, '4311': 3360000, '4320': 605000, '4323': 605000, '4400': 28822000}}, {'id': 9547511, 'inn': '7731420204', 'year': '2014', 'data': {'1100': 63000, '1150': 63000, '1200': 24433000, '1210': 8830000, '1220': 89000, '1230': 15190000, '1250': 324000, '1300': 1064000, '1310': 10000, '1370': 1054000, '1500': 23432000, '1510': 3219000, '1520': 20213000, '1600': 24496000, '1700': 24496000, '2100': 3992000, '2110': 20419000, '2120': 16427000, '2200': 476000, '2220': 3516000, '2300': 340000, '2340': 6000, '2350': 142000, '2400': 272000, '2410': 68000, '2500': 272000, '3600': 1064000}}, {'id': 9547512, 'inn': '7731420204', 'year': '2016', 'data': {'1100': 3081000, '1150': 2952000, '1180': 129000, '1200': 36724000, '1210': 7004000, '1220': 1275000, '1230': 28195000, '1250': 251000, '1300': -4633000, '1310': 10000, '1370': -4643000, '1400': 3002000, '1410': 2987000, '1420': 14000, '1500': 41436000, '1510': 2837000, '1520': 38595000, '1530': 5000, '1600': 39805000, '1700': 39805000, '2110': 6801000, '2120': 6801000, '2300': 72000, '2340': 233000, '2350': 161000, '2400': 58000, '2410': 14000, '2500': 58000}}, {'id': 9547513, 'inn': '7731420204', 'year': '2017', 'data': {'1200': 12460000, '1210': 4922000, '1220': 831000, '1230': 7264000, '1250': 274000, '1300': -4869000, '1310': 10000, '1370': -4879000, '1400': 2636000, '1410': 2636000, '1500': 14694000, '1510': 1444000, '1520': 13245000, '1530': 5000, '1550': 5000, '1600': 12460000, '1700': 12460000, '2100': -3959000, '2110': 3233000, '2120': 7192000, '2200': -3959000, '2220': 2163000, '2300': -624000, '2340': 6806000, '2350': 3471000, '2400': -629000, '2410': 5000, '2460': -5000, '2500': -629000}}, {'id': 9547514, 'inn': '7731420204', 'year': '2018', 'data': {'1200': 5898000, '1230': 5684000, '1250': 214000, '1300': -4082000, '1400': 2636000, '1410': 2636000, '1500': 7344000, '1510': 1444000, '1520': 5895000, '1550': 5000, '1600': 5897000, '1700': 5897000, '2100': -736000, '2120': 736000, '2200': -736000, '2300': -754000, '2340': 2000, '2350': 20000, '2400': -787000, '2410': 33000}}, {'id': 9547515, 'inn': '7731420204', 'year': '2019', 'data': {'1200': 732000, '1230': 727000, '1250': 5000, '1300': -5739000, '1400': 3992000, '1410': 3992000, '1500': 2479000, '1510': 1444000, '1520': 1035000, '1600': 732000, '1700': 732000, '2120': 63000, '2200': -63000, '2350': 1594000, '2400': -1657000}}, {'id': 9547516, 'inn': '7731420204', 'year': '2020', 'data': {'1200': 703000, '1230': 698000, '1250': 5000, '1300': -5739000, '1310': 10000, '1370': -10000, '1400': 3987000, '1410': 3987000, '1500': 2455000, '1510': 1449000, '1520': 1006000, '1600': 703000, '1700': 703000}}, {'id': 19717305, 'inn': '7731420204', 'year': '2021', 'data': {'1200': 703000, '1230': 698000, '1250': 5000, '1300': -5739000, '1310': 10000, '1370': -10000, '1400': 3987000, '1410': 3987000, '1500': 2455000, '1510': 1449000, '1520': 1006000, '1600': 703000, '1700': 703000}}, {'id': 21967853, 'inn': '7731420204', 'year': '2022', 'data': {'1310': 10000, '1370': -10000}}, {'id': 23112890, 'inn': '7731420204', 'year': '2023', 'data': {'1210': 50490000, '1230': 54763000, '1250': 31198000, '1300': 2599000, '1510': 10000, '1520': 133842000, '1600': 136450000, '1700': 136450000, '2110': 23809000, '2120': 22569000, '2350': 128000, '2400': 879000, '2410': 233000}}, {'id': 25987294, 'inn': '7731420204', 'year': '2024', 'data': {'1200': 88448000, '1210': 0, '1220': 265000, '1230': 15211000, '1240': 72900000, '1250': 72000, '1300': 22630000, '1310': 2000000, '1370': 20630000, '1500': 65818000, '1510': 0, '1520': 65818000, '1600': 88448000, '1700': 88448000, '2100': 93695000, '2110': 1014672000, '2120': 920977000, '2200': 30405000, '2210': 16151000, '2220': 47139000, '2300': 26080000, '2340': 1199000, '2350': 5524000, '2400': 20126000, '2410': -5984000, '2411': 5984000, '2460': 30000, '2500': 20126000, '3300': 2000000, '3310': 0, '3311': 20031000, '3600': 22630000, '4100': -122970000, '4120': 122970000, '4121': 363000, '4122': 119828000, '4124': 2779000, '4400': -122970000, '4450': 31198000, '4500': -91772000}}]","г. Москва, вн.тер.г. Муниципальный округ Бутырский, ул. Яблочкова, д. 21, к. 3, помещ. 5т",1127746019720,https://marketing-tech.ru/companies/russ-market/,РУССМАРКЕТ,"
1,0 млрд. ",4.5,2012,Москва,13 человек,merchendayzing,+7 (495) 161-06-66,https://www.russ-market.ru/,Маркетинговая компания «РУССМАРКЕТ» основана в Москве в 2012 году. Обладает серьезной экспертизой в сфере комплексных маркетинговых решений,1000000000.0
7731420204,771501001,73.11,1 сотрудник,2024,1014672000,"[{'id': 9547510, 'inn': '7731420204', 'year': '2013', 'data': {'1100': 93000, '1150': 93000, '1200': 58806000, '1210': 14111000, '1220': 71000, '1230': 10122000, '1250': 29527000, '1260': 4975000, '1300': 792000, '1310': 10000, '1370': 782000, '1500': 58107000, '1510': 3388000, '1520': 54719000, '1600': 58899000, '1700': 58899000, '2100': 9193000, '2110': 27195000, '2120': 18002000, '2200': 1447000, '2220': 7746000, '2300': 977000, '2350': 470000, '2400': 782000, '2410': 195000, '2500': 782000, '3300': 792000, '3310': 782000, '3311': 782000, '3600': 792000, '4100': 26067000, '4110': 36976000, '4111': 36975000, '4119': 1000, '4120': 10909000, '4121': 9141000, '4122': 426000, '4129': 1342000, '4300': 2755000, '4310': 3360000, '4311': 3360000, '4320': 605000, '4323': 605000, '4400': 28822000}}, {'id': 9547511, 'inn': '7731420204', 'year': '2014', 'data': {'1100': 63000, '1150': 63000, '1200': 24433000, '1210': 8830000, '1220': 89000, '1230': 15190000, '1250': 324000, '1300': 1064000, '1310': 10000, '1370': 1054000, '1500': 23432000, '1510': 3219000, '1520': 20213000, '1600': 24496000, '1700': 24496000, '2100': 3992000, '2110': 20419000, '2120': 16427000, '2200': 476000, '2220': 3516000, '2300': 340000, '2340': 6000, '2350': 142000, '2400': 272000, '2410': 68000, '2500': 272000, '3600': 1064000}}, {'id': 9547512, 'inn': '7731420204', 'year': '2016', 'data': {'1100': 3081000, '1150': 2952000, '1180': 129000, '1200': 36724000, '1210': 7004000, '1220': 1275000, '1230': 28195000, '1250': 251000, '1300': -4633000, '1310': 10000, '1370': -4643000, '1400': 3002000, '1410': 2987000, '1420': 14000, '1500': 41436000, '1510': 2837000, '1520': 38595000, '1530': 5000, '1600': 39805000, '1700': 39805000, '2110': 6801000, '2120': 6801000, '2300': 72000, '2340': 233000, '2350': 161000, '2400': 58000, '2410': 14000, '2500': 58000}}, {'id': 9547513, 'inn': '7731420204', 'year': '2017', 'data': {'1200': 12460000, '1210': 4922000, '1220': 831000, '1230': 7264000, '1250': 274000, '1300': -4869000, '1310': 10000, '1370': -4879000, '1400': 2636000, '1410': 2636000, '1500': 14694000, '1510': 1444000, '1520': 13245000, '1530': 5000, '1550': 5000, '1600': 12460000, '1700': 12460000, '2100': -3959000, '2110': 3233000, '2120': 7192000, '2200': -3959000, '2220': 2163000, '2300': -624000, '2340': 6806000, '2350': 3471000, '2400': -629000, '2410': 5000, '2460': -5000, '2500': -629000}}, {'id': 9547514, 'inn': '7731420204', 'year': '2018', 'data': {'1200': 5898000, '1230': 5684000, '1250': 214000, '1300': -4082000, '1400': 2636000, '1410': 2636000, '1500': 7344000, '1510': 1444000, '1520': 5895000, '1550': 5000, '1600': 5897000, '1700': 5897000, '2100': -736000, '2120': 736000, '2200': -736000, '2300': -754000, '2340': 2000, '2350': 20000, '2400': -787000, '2410': 33000}}, {'id': 9547515, 'inn': '7731420204', 'year': '2019', 'data': {'1200': 732000, '1230': 727000, '1250': 5000, '1300': -5739000, '1400': 3992000, '1410': 3992000, '1500': 2479000, '1510': 1444000, '1520': 1035000, '1600': 732000, '1700': 732000, '2120': 63000, '2200': -63000, '2350': 1594000, '2400': -1657000}}, {'id': 9547516, 'inn': '7731420204', 'year': '2020', 'data': {'1200': 703000, '1230': 698000, '1250': 5000, '1300': -5739000, '1310': 10000, '1370': -10000, '1400': 3987000, '1410': 3987000, '1500': 2455000, '1510': 1449000, '1520': 1006000, '1600': 703000, '1700': 703000}}, {'id': 19717305, 'inn': '7731420204', 'year': '2021', 'data': {'1200': 703000, '1230': 698000, '1250': 5000, '1300': -5739000, '1310': 10000, '1370': -10000, '1400': 3987000, '1410': 3987000, '1500': 2455000, '1510': 1449000, '1520': 1006000, '1600': 703000, '1700': 703000}}, {'id': 21967853, 'inn': '7731420204', 'year': '2022', 'data': {'1310': 10000, '1370': -10000}}, {'id': 23112890, 'inn': '7731420204', 'year': '2023', 'data': {'1210': 50490000, '1230': 54763000, '1250': 31198000, '1300': 2599000, '1510': 10000, '1520': 133842000, '1600': 136450000, '1700': 136450000, '2110': 23809000, '2120': 22569000, '2350': 128000, '2400': 879000, '2410': 233000}}, {'id': 25987294, 'inn': '7731420204', 'year': '2024', 'data': {'1200': 88448000, '1210': 0, '1220': 265000, '1230': 15211000, '1240': 72900000, '1250': 72000, '1300': 22630000, '1310': 2000000, '1370': 20630000, '1500': 65818000, '1510': 0, '1520': 65818000, '1600': 88448000, '1700': 88448000, '2100': 93695000, '2110': 1014672000, '2120': 920977000, '2200': 30405000, '2210': 16151000, '2220': 47139000, '2300': 26080000, '2340': 1199000, '2350': 5524000, '2400': 20126000, '2410': -5984000, '2411': 5984000, '2460': 30000, '2500': 20126000, '3300': 2000000, '3310': 0, '3311': 20031000, '3600': 22630000, '4100': -122970000, '4120': 122970000, '4121': 363000, '4122': 119828000, '4124': 2779000, '4400': -122970000, '4450': 31198000, '4500': -91772000}}]","г. Москва, вн.тер.г. Муниципальный округ Бутырский, ул. Яблочкова, д. 21, к. 3, помещ. 5т",1127746019720,https://marketing-tech.ru/companies/russ-market/,РУССМАРКЕТ,"
1,0 млрд. ",4.5,2012,Москва,13 человек,full-cycle,+7 (495) 161-06-66,https://www.russ-market.ru/,Маркетинговая компания «РУССМАРКЕТ» основана в Москве в 2012 году. Обладает серьезной экспертизой в сфере комплексных маркетинговых решений,1000000000.0
5008036720,500801001,31.01,122  сотрудника,2024,990448000,"[{'id': 9125023, 'inn': '5008036720', 'year': '2012', 'data': {'1150': 11302000, '1170': 1000, '1200': 126463000, '1210': 122885000, '1230': 100338000, '1250': 3578000, '1300': 63272000, '1400': 5525000, '1410': 5525000, '1500': 169309000, '1510': 49782000, '1520': 119527000, '1600': 238105000, '1700': 238105000, '2110': 316954000, '2120': 308485000, '2200': 8469000, '2330': 6499000, '2340': 4402000, '2350': 4900000, '2400': 361000, '2410': 1111000}}, {'id': 9125024, 'inn': '5008036720', 'year': '2014', 'data': {'1100': 18583000, '1150': 18583000, '1200': 210312000, '1210': 100591000, '1220': 455000, '1230': 84126000, '1240': 22930000, '1250': 2203000, '1260': 7000, '1300': 63466000, '1310': 10000, '1360': 1000, '1370': 63455000, '1500': 165428000, '1510': 20519000, '1520': 144909000, '1600': 228895000, '1700': 228895000, '2100': 24533000, '2110': 331508000, '2120': 306975000, '2200': 17300000, '2220': 7233000, '2300': 15181000, '2320': 1961000, '2330': 2119000, '2340': 123000, '2350': 2084000, '2400': 12144000, '2410': 3037000, '2500': 12144000}}, {'id': 9125025, 'inn': '5008036720', 'year': '2016', 'data': {'1100': 28793000, '1150': 28793000, '1200': 186363000, '1210': 56654000, '1230': 118533000, '1240': 8470000, '1250': 2644000, '1260': 62000, '1300': 58654000, '1310': 10000, '1360': 1000, '1370': 58642000, '1500': 156503000, '1520': 156503000, '1600': 215156000, '1700': 215156000, '2100': 37241000, '2110': 405714000, '2120': 368473000, '2200': 4880000, '2210': 10813000, '2220': 21548000, '2300': 3053000, '2320': 782000, '2330': 2836000, '2340': 1902000, '2350': 1675000, '2400': 2013000, '2410': 617000, '2460': 423000, '2500': 2013000, '3300': 58653000, '3310': 2011000, '3311': 2011000, '3600': 58654000, '4100': -3127000, '4110': 376998000, '4111': 376998000, '4120': 380125000, '4121': 357740000, '4122': 10077000, '4123': 2836000, '4124': 1646000, '4129': 7826000, '4200': 1577000, '4210': 2316000, '4211': 1356000, '4213': 960000, '4220': 739000, '4221': 739000, '4310': 36000000, '4311': 36000000, '4320': 36000000, '4323': 36000000, '4400': -1550000}}, {'id': 22577524, 'inn': '5008036720', 'year': '2017', 'data': {'1100': 29247000, '1150': 29247000, '1200': 133217000, '1210': 49100000, '1220': -168000, '1230': 82577000, '1240': 0, '1250': 1602000, '1260': 106000, '1300': 124745000, '1310': 15705000, '1360': 1000, '1370': 109039000, '1500': 37719000, '1510': 8400000, '1520': 29319000, '1600': 162464000, '1700': 162464000, '2100': 158774000, '2110': 405983000, '2120': 247209000, '2200': 78654000, '2210': 11577000, '2220': 68543000, '2300': 63139000, '2320': 402000, '2330': 446000, '2340': 274000, '2350': 15745000, '2400': 50401000, '2410': 12737000, '2460': -1000, '2500': 50401000, '3300': 15705000, '3600': 124745000, '4100': -10170000, '4110': 421073000, '4111': 405823000, '4119': 15250000, '4120': 431243000, '4121': 373810000, '4122': 31089000, '4123': 446000, '4124': 10048000, '4129': 15850000, '4200': 1754000, '4210': 8470000, '4211': 0, '4213': 8470000, '4220': 6716000, '4221': 6716000, '4300': 8400000, '4310': 63500000, '4311': 63500000, '4320': 55100000, '4323': 55100000, '4400': -16000, '4490': -26000, '6100': 0, '6400': 0}}, {'id': 9125026, 'inn': '5008036720', 'year': '2018', 'data': {'1100': 34692000, '1110': 902000, '1150': 33789000, '1200': 197415000, '1210': 85269000, '1220': 392000, '1230': 110872000, '1250': 875000, '1260': 8000, '1300': 151347000, '1310': 15705000, '1360': 1000, '1370': 135641000, '1500': 80760000, '1510': 55889000, '1520': 24871000, '1600': 232107000, '1700': 232107000, '2100': 190607000, '2110': 421994000, '2120': 231387000, '2200': 32650000, '2210': 34978000, '2220': 122979000, '2300': 27041000, '2330': 2807000, '2340': 1039000, '2350': 3841000, '2400': 21962000, '2410': 5079000, '2411': 5079000, '2500': 21962000, '3300': 151347000, '3310': 21918000, '3311': 21918000, '3600': 151347000, '4100': 53658000, '4110': 446255000, '4111': 393025000, '4119': 53230000, '4120': 392597000, '4121': 341630000, '4122': 50967000, '4300': -96802000, '4310': 151849000, '4311': 151849000, '4320': 96802000, '4329': 96802000, '4400': -43144000, '4450': 1602000, '4490': -79000, '4500': -41621000}}, {'id': 9125027, 'inn': '5008036720', 'year': '2019', 'data': {'1100': 35446000, '1110': 924000, '1150': 34522000, '1200': 176523000, '1210': 82826000, '1220': 692000, '1230': 83802000, '1250': 8564000, '1260': 639000, '1300': 139353000, '1310': 15705000, '1360': 1000, '1370': 123647000, '1500': 72616000, '1510': 32974000, '1520': 39642000, '1600': 211969000, '1700': 211969000, '2100': 175794000, '2110': 392520000, '2120': 216726000, '2200': 5560000, '2210': 13184000, '2220': 157050000, '2300': 332000, '2330': 4305000, '2340': 2880000, '2350': 3803000, '2400': -41000, '2410': -373000, '2411': 373000, '2500': -41000, '3300': 139296000, '3310': 649000, '3311': 649000, '3320': 12700000, '3327': 12700000, '3400': 151347000, '3401': 135641000, '3500': 151347000, '3501': 135641000, '3600': 139353000, '4100': 114731000, '4110': 457303000, '4111': 415700000, '4119': 41603000, '4120': 342572000, '4121': 238718000, '4122': 94155000, '4124': 3042000, '4129': 6657000, '4300': -139996000, '4320': 139996000, '4329': 139996000, '4400': -25265000, '4450': 875000, '4490': 95000, '4500': -24295000}}, {'id': 9125028, 'inn': '5008036720', 'year': '2020', 'data': {'1100': 32210000, '1110': 856000, '1150': 31354000, '1200': 231334000, '1210': 92100000, '1220': 601000, '1230': 130021000, '1250': 7790000, '1260': 822000, '1300': 144899000, '1310': 15705000, '1360': 1000, '1370': 129193000, '1500': 118645000, '1510': 47831000, '1520': 70814000, '1600': 263544000, '1700': 263544000, '2100': 162606000, '2110': 385326000, '2120': 222720000, '2200': 18512000, '2210': 11319000, '2220': 132775000, '2300': 6934000, '2330': 3901000, '2340': 3528000, '2350': 11205000, '2400': 5547000, '2410': -1387000, '2411': 1387000, '2500': 5547000, '3300': 144899000, '3310': 5546000, '3311': 5546000, '3600': 144899000, '4100': -15330000, '4110': 358291000, '4111': 358139000, '4119': 152000, '4120': 373621000, '4121': 254888000, '4122': 106488000, '4123': 3901000, '4129': 8344000, '4300': 14858000, '4310': 128801000, '4311': 128801000, '4320': 113943000, '4323': 113943000, '4400': -472000, '4450': 8564000, '4490': -302000, '4500': 7790000}}, {'id': 18805036, 'inn': '5008036720', 'year': '2021', 'data': {'1100': 47208000, '1110': 758000, '1150': 46450000, '1200': 320795000, '1210': 141612000, '1220': 757000, '1230': 175795000, '1250': 148000, '1260': 2483000, '1300': 165686000, '1310': 15705000, '1360': 1000, '1370': 149980000, '1400': 57916000, '1410': 57916000, '1500': 144401000, '1510': 14190000, '1520': 130211000, '1600': 368003000, '1700': 368003000, '2100': 185702000, '2110': 569631000, '2120': -383929000, '2200': 32462000, '2210': -64572000, '2220': -88668000, '2300': 26087000, '2330': -4050000, '2340': 23860000, '2350': -26185000, '2400': 20787000, '2410': -5300000, '2411': -5300000, '2500': 20787000, '3300': 165686000, '3310': 20787000, '3311': 20787000, '3600': 165687000, '4100': -18156000, '4110': 682018000, '4111': 535055000, '4112': 140297000, '4119': 6666000, '4120': 700174000, '4121': 428156000, '4122': 129802000, '4123': 4050000, '4124': 898000, '4129': 137268000, '4200': -23057000, '4220': 23057000, '4221': 23057000, '4300': 33735000, '4310': 270939000, '4311': 270939000, '4320': 237204000, '4323': 237204000, '4400': -7478000, '4450': 7790000, '4490': -164000, '4500': 148000}}, {'id': 20901676, 'inn': '5008036720', 'year': '2022', 'data': {'1100': 72035000, '1110': 729000, '1150': 71306000, '1200': 419042000, '1210': 132503000, '1220': 111000, '1230': 283253000, '1250': 455000, '1260': 2720000, '1300': 178663000, '1310': 15705000, '1360': 1000, '1370': 162957000, '1400': 60550000, '1410': 55137000, '1450': 5413000, '1500': 251864000, '1510': 10516000, '1520': 241348000, '1600': 491077000, '1700': 491077000, '2100': 250434000, '2110': 754745000, '2120': -504311000, '2200': 63882000, '2210': -64465000, '2220': -122087000, '2300': 28868000, '2330': -8538000, '2340': 19854000, '2350': -46330000, '2400': 22866000, '2410': -6002000, '2411': -6002000, '2500': 22866000, '3300': 178663000, '3310': 22866000, '3311': 22866000, '3320': 9889000, '3327': 9889000, '3600': 178663000, '4100': 8537000, '4110': 777374000, '4111': 771774000, '4119': 5600000, '4120': 768837000, '4121': 511027000, '4122': 134740000, '4123': 8538000, '4124': 6997000, '4129': 107535000, '4200': -44647000, '4220': 44647000, '4221': 44647000, '4300': 36734000, '4310': 611854000, '4311': 228161000, '4319': 383693000, '4320': 575120000, '4322': 8506000, '4323': 244050000, '4329': 322564000, '4400': 624000, '4450': 148000, '4490': -317000, '4500': 455000}}, {'id': 22577525, 'inn': '5008036720', 'year': '2023', 'data': {'1100': 68261000, '1110': 607000, '1150': 67408000, '1180': 246000, '1200': 378715000, '1210': 151723000, '1220': 330000, '1230': 222025000, '1250': 2785000, '1260': 1852000, '1300': 187597000, '1310': 15705000, '1360': 1000, '1370': 171891000, '1400': 60893000, '1410': 57043000, '1450': 3850000, '1500': 198486000, '1510': 13720000, '1520': 183417000, '1540': 1349000, '1600': 446976000, '1700': 446976000, '2100': 257276000, '2110': 804598000, '2120': 547322000, '2200': 65600000, '2210': 79679000, '2220': 111997000, '2300': 10931000, '2330': 10218000, '2340': 8529000, '2350': 52980000, '2400': 8795000, '2410': -2136000, '2411': 2136000, '2412': 165000, '2500': 8795000, '3300': 15705000, '3310': 0, '3311': 8934000, '3600': 187597000, '4100': -21505000, '4110': 0, '4111': 0, '4119': 0, '4120': 21505000, '4121': 18198000, '4122': 0, '4129': 3307000, '4300': -394708000, '4320': 394708000, '4329': 394708000, '4400': -416213000, '4450': 455000, '4490': -432000, '4500': -416190000, '6100': 0, '6400': 0}}, {'id': 25382559, 'inn': '5008036720', 'year': '2024', 'data': {'1100': 52598000, '1110': 588000, '1150': 51763000, '1180': 247000, '1200': 349478000, '1210': 158045000, '1220': 419000, '1230': 189663000, '1250': 1351000, '1260': 0, '1300': 197461000, '1310': 15705000, '1360': 1000, '1370': 181755000, '1400': 54388000, '1410': 53602000, '1420': 81000, '1450': 705000, '1500': 150227000, '1510': 7279000, '1520': 138032000, '1540': 4916000, '1600': 402076000, '1700': 402076000, '2100': 380701000, '2110': 990448000, '2120': 609747000, '2200': 128635000, '2210': 81272000, '2220': 170794000, '2300': 13809000, '2330': 12073000, '2340': 55219000, '2350': 157972000, '2400': 9870000, '2410': -3939000, '2411': 0, '2412': 0, '2500': 9870000, '3300': 15705000, '3310': 0, '3311': 9870000, '3320': 0, '3327': 6000, '3600': 197461000, '4100': 20632000, '4110': 1693156000, '4111': 1693156000, '4120': 1672524000, '4121': 748011000, '4122': 190984000, '4129': 733529000, '4300': -21955000, '4310': 411500000, '4311': 411500000, '4320': 433455000, '4323': 433455000, '4329': 0, '4400': -1323000, '4450': 2785000, '4490': -111000, '4500': 1351000}}]","обл. Московская, г. Химки, ул. Рабочая, д. 2а, к. 13",1045001852323,https://marketing-tech.ru/companies/inel-displej/,ИНЕЛ-ДИСПЛЕЙ,"
804,6 млн.",4.8,1994,Москва,40,merchendayzing,+7 (499) 350-22-00,https://inel-display.ru,"Компания «Инел-Дисплей» (Inel Display) была основана в 1994 году и является одним из лидеров на рынке производителей и поставщиков продукции для оформления торговых залов и мерчендайзинга.
Основные направления деятельности:
Inel Display производит широкий спектр POS-изделий, оборудования для рекламы и креативные дизайнерские решения, способствующие эффективному продвижению торговых марок в местах продаж",804600000.0
7300044805,730001001,62.01,,,,[],"обл. Ульяновская, г. Ульяновск, пр-кт Нариманова, д. 1, стр. 2",1257300005929,https://marketing-tech.ru/companies/simbirsoft/,СимбирСофт,"
2,5 млрд. ",7.8,2001,Ульяновск,1400 человек,full-cycle,+7 (800) 200‒99‒24,https://www.simbirsoft.com/,"SimbirSoft («СимбирСофт») — IT-компания, создает программное обеспечение на заказ, разрабатывает продукты разной сложности от мультисайтинга до систем управления предприятием.  Компания успешно работает на рынке более 20 лет, в штате 1400+ специалистов",2500000000.0
