site,name,money,inddex,date_start,region,humans,segment_tag,adres,contacts,ogrn,companies_site,description,money_rub,inn,kpp,okved_main,employees,revenue_year,revenue,source_json
https://marketing-tech.ru/companies/russ-market/,РУССМАРКЕТ,"
1,0 млрд. ",4.5,2012,Москва,13 человек,merchendayzing,"                Россия, Москва, ул. Яблочкова, 21, корп.3, офис 401            ",+7 (495) 161-06-66,1127746019720,https://www.russ-market.ru/,Маркетинговая компания «РУССМАРКЕТ» основана в Москве в 2012 году. Обладает серьезной экспертизой в сфере комплексных маркетинговых решений,1000000000.0,7731420204,771501001,73.11,1 сотрудник,2024,1014672000,"[{'id': 9547510, 'inn': '7731420204', 'year': '2013', 'data': {'1100': 93000, '1150': 93000, '1200': 58806000, '1210': 14111000, '1220': 71000, '1230': 10122000, '1250': 29527000, '1260': 4975000, '1300': 792000, '1310': 10000, '1370': 782000, '1500': 58107000, '1510': 3388000, '1520': 54719000, '1600': 58899000, '1700': 58899000, '2100': 9193000, '2110': 27195000, '2120': 18002000, '2200': 1447000, '2220': 7746000, '2300': 977000, '2350': 470000, '2400': 782000, '2410': 195000, '2500': 782000, '3300': 792000, '3310': 782000, '3311': 782000, '3600': 792000, '4100': 26067000, '4110': 36976000, '4111': 36975000, '4119': 1000, '4120': 10909000, '4121': 9141000, '4122': 426000, '4129': 1342000, '4300': 2755000, '4310': 3360000, '4311': 3360000, '4320': 605000, '4323': 605000, '4400': 28822000}}, {'id': 9547511, 'inn': '7731420204', 'year': '2014', 'data': {'1100': 63000, '1150': 63000, '1200': 24433000, '1210': 8830000, '1220': 89000, '1230': 15190000, '1250': 324000, '1300': 1064000, '1310': 10000, '1370': 1054000, '1500': 23432000, '1510': 3219000, '1520': 20213000, '1600': 24496000, '1700': 24496000, '2100': 3992000, '2110': 20419000, '2120': 16427000, '2200': 476000, '2220': 3516000, '2300': 340000, '2340': 6000, '2350': 142000, '2400': 272000, '2410': 68000, '2500': 272000, '3600': 1064000}}, {'id': 9547512, 'inn': '7731420204', 'year': '2016', 'data': {'1100': 3081000, '1150': 2952000, '1180': 129000, '1200': 36724000, '1210': 7004000, '1220': 1275000, '1230': 28195000, '1250': 251000, '1300': -4633000, '1310': 10000, '1370': -4643000, '1400': 3002000, '1410': 2987000, '1420': 14000, '1500': 41436000, '1510': 2837000, '1520': 38595000, '1530': 5000, '1600': 39805000, '1700': 39805000, '2110': 6801000, '2120': 6801000, '2300': 72000, '2340': 233000, '2350': 161000, '2400': 58000, '2410': 14000, '2500': 58000}}, {'id': 9547513, 'inn': '7731420204', 'year': '2017', 'data': {'1200': 12460000, '1210': 4922000, '1220': 831000, '1230': 7264000, '1250': 274000, '1300': -4869000, '1310': 10000, '1370': -4879000, '1400': 2636000, '1410': 2636000, '1500': 14694000, '1510': 1444000, '1520': 13245000, '1530': 5000, '1550': 5000, '1600': 12460000, '1700': 12460000, '2100': -3959000, '2110': 3233000, '2120': 7192000, '2200': -3959000, '2220': 2163000, '2300': -624000, '2340': 6806000, '2350': 3471000, '2400': -629000, '2410': 5000, '2460': -5000, '2500': -629000}}, {'id': 9547514, 'inn': '7731420204', 'year': '2018', 'data': {'1200': 5898000, '1230': 5684000, '1250': 214000, '1300': -4082000, '1400': 2636000, '1410': 2636000, '1500': 7344000, '1510': 1444000, '1520': 5895000, '1550': 5000, '1600': 5897000, '1700': 5897000, '2100': -736000, '2120': 736000, '2200': -736000, '2300': -754000, '2340': 2000, '2350': 20000, '2400': -787000, '2410': 33000}}, {'id': 9547515, 'inn': '7731420204', 'year': '2019', 'data': {'1200': 732000, '1230': 727000, '1250': 5000, '1300': -5739000, '1400': 3992000, '1410': 3992000, '1500': 2479000, '1510': 1444000, '1520': 1035000, '1600': 732000, '1700': 732000, '2120': 63000, '2200': -63000, '2350': 1594000, '2400': -1657000}}, {'id': 9547516, 'inn': '7731420204', 'year': '2020', 'data': {'1200': 703000, '1230': 698000, '1250': 5000, '1300': -5739000, '1310': 10000, '1370': -10000, '1400': 3987000, '1410': 3987000, '1500': 2455000, '1510': 1449000, '1520': 1006000, '1600': 703000, '1700': 703000}}, {'id': 19717305, 'inn': '7731420204', 'year': '2021', 'data': {'1200': 703000, '1230': 698000, '1250': 5000, '1300': -5739000, '1310': 10000, '1370': -10000, '1400': 3987000, '1410': 3987000, '1500': 2455000, '1510': 1449000, '1520': 1006000, '1600': 703000, '1700': 703000}}, {'id': 21967853, 'inn': '7731420204', 'year': '2022', 'data': {'1310': 10000, '1370': -10000}}, {'id': 23112890, 'inn': '7731420204', 'year': '2023', 'data': {'1210': 50490000, '1230': 54763000, '1250': 31198000, '1300': 2599000, '1510': 10000, '1520': 133842000, '1600': 136450000, '1700': 136450000, '2110': 23809000, '2120': 22569000, '2350': 128000, '2400': 879000, '2410': 233000}}, {'id': 25987294, 'inn': '7731420204', 'year': '2024', 'data': {'1200': 88448000, '1210': 0, '1220': 265000, '1230': 15211000, '1240': 72900000, '1250': 72000, '1300': 22630000, '1310': 2000000, '1370': 20630000, '1500': 65818000, '1510': 0, '1520': 65818000, '1600': 88448000, '1700': 88448000, '2100': 93695000, '2110': 1014672000, '2120': 920977000, '2200': 30405000, '2210': 16151000, '2220': 47139000, '2300': 26080000, '2340': 1199000, '2350': 5524000, '2400': 20126000, '2410': -5984000, '2411': 5984000, '2460': 30000, '2500': 20126000, '3300': 2000000, '3310': 0, '3311': 20031000, '3600': 22630000, '4100': -122970000, '4120': 122970000, '4121': 363000, '4122': 119828000, '4124': 2779000, '4400': -122970000, '4450': 31198000, '4500': -91772000}}]"
https://marketing-tech.ru/companies/ddvb/,DDVB,"
227,3 млн.",8.7,1995,Москва,52 человека,btl,"                Россия, Москва, ул. Земляной вал, 46, помещение 41            ",+7 (495) 916-01-23,1037739545139,https://www.ddvb.ru/,"DDVB — опытное брендинговое агентство полного цикла.
Уже более 30 лет они помогают компаниям создавать, обновлять и развивать бренды, которые приносят результат и выделяются в любой среде — от полки до экрана",227300000.0,7737069568,772401001,70.22,20  сотрудников,2024,228017000,"[{'id': 8922998, 'inn': '7737069568', 'year': '2013', 'data': {'1100': 117000, '1150': 113000, '1170': 4000, '1200': 10948000, '1230': 8094000, '1250': 2854000, '1300': 4901000, '1500': 6164000, '1520': 6164000, '1600': 11065000, '1700': 11065000, '2100': 2001000, '2110': 34004000, '2120': 32003000, '2200': 2001000, '2300': 1317000, '2340': 1498000, '2350': 2182000, '2400': 988000, '2410': 329000}}, {'id': 8922999, 'inn': '7737069568', 'year': '2014', 'data': {'1100': 80000, '1150': 80000, '1200': 8097000, '1230': 6880000, '1250': 1217000, '1300': 6137000, '1500': 2040000, '1520': 2040000, '1600': 8177000, '1700': 8177000, '2100': 2547000, '2110': 35914000, '2120': 33367000, '2200': 2547000, '2300': 2533000, '2340': 112000, '2350': 126000, '2400': 2195000, '2410': 338000}}, {'id': 8923000, 'inn': '7737069568', 'year': '2015', 'data': {'1100': 698000, '1150': 698000, '1200': 11166000, '1230': 5451000, '1250': 5715000, '1300': 9205000, '1500': 2659000, '1520': 2659000, '1600': 11864000, '1700': 11864000, '2100': 3043000, '2110': 40025000, '2120': 36982000, '2200': 3043000, '2300': 3384000, '2340': 527000, '2350': 186000, '2400': 2944000, '2410': 440000}}, {'id': 8923001, 'inn': '7737069568', 'year': '2016', 'data': {'1100': 430000, '1150': 430000, '1200': 12398000, '1230': 5207000, '1250': 7191000, '1300': 7166000, '1500': 5662000, '1520': 5662000, '1600': 12828000, '1700': 12828000, '2100': -371000, '2110': 39117000, '2120': 39488000, '2200': -371000, '2300': -1804000, '2340': 129000, '2350': 1562000, '2400': -2214000, '2410': 410000}}, {'id': 8923002, 'inn': '7737069568', 'year': '2017', 'data': {'1100': 198000, '1150': 198000, '1200': 6239000, '1230': 4412000, '1250': 1827000, '1300': 1272000, '1500': 5165000, '1520': 5165000, '1600': 6437000, '1700': 6437000, '2100': -4021000, '2110': 31690000, '2120': 35711000, '2200': -4021000, '2300': -5024000, '2340': 290000, '2350': 1293000, '2400': -5337000, '2410': 313000}}, {'id': 8923003, 'inn': '7737069568', 'year': '2018', 'data': {'1100': 106000, '1150': 106000, '1200': 16835000, '1230': 8340000, '1250': 8495000, '1300': 9838000, '1500': 7103000, '1520': 7103000, '1600': 16941000, '1700': 16941000, '2100': 9776000, '2110': 47704000, '2120': 37928000, '2200': 9776000, '2300': 9027000, '2340': 798000, '2350': 1547000, '2400': 8565000, '2410': 462000}}, {'id': 8923004, 'inn': '7737069568', 'year': '2019', 'data': {'1100': 115000, '1150': 53000, '1200': 17909000, '1230': 12283000, '1250': 5626000, '1300': 13408000, '1500': 4554000, '1520': 4554000, '1600': 17962000, '1700': 17962000, '2110': 51674000, '2120': 44186000, '2200': 7488000, '2340': 2911000, '2350': 6372000, '2400': 3571000, '2410': 456000}}, {'id': 8923005, 'inn': '7737069568', 'year': '2020', 'data': {'1100': 66000, '1150': 4000, '1200': 11292000, '1230': 7124000, '1250': 4168000, '1300': 9689000, '1500': 1607000, '1520': 1607000, '1600': 11296000, '1700': 11296000, '2110': 48180000, '2120': 46880000, '2200': 1300000, '2340': 1815000, '2350': 1298000, '2400': 1282000, '2410': 535000}}, {'id': 19791784, 'inn': '7737069568', 'year': '2021', 'data': {'1100': 1102000, '1150': 1040000, '1170': 62000, '1200': 26389000, '1230': 15028000, '1250': 11361000, '1300': 23415000, '1500': 4077000, '1520': 4077000, '1600': 27492000, '1700': 27492000, '2110': 77109000, '2120': 61948000, '2200': 15161000, '2340': 201000, '2350': 581000, '2400': 13724000, '2410': 1057000}}, {'id': 20043428, 'inn': '7737069568', 'year': '2022', 'data': {'1100': 2809000, '1150': 2747000, '1170': 62000, '1200': 28212000, '1210': 1608000, '1230': 26554000, '1250': 50000, '1300': 21621000, '1500': 9401000, '1520': 9401000, '1600': 31022000, '1700': 31022000, '2110': 80707000, '2120': 78178000, '2200': 2529000, '2340': 3321000, '2350': 3644000, '2400': 1402000, '2410': 804000}}, {'id': 22517123, 'inn': '7737069568', 'year': '2023', 'data': {'1150': 4332000, '1170': 62000, '1210': 0, '1230': 58859000, '1250': 1652000, '1300': 55332000, '1520': 9573000, '1600': 64905000, '1700': 64905000, '2110': 182818000, '2120': 143126000, '2340': 547000, '2350': 2735000, '2400': 36012000, '2410': 1492000}}, {'id': 25515915, 'inn': '7737069568', 'year': '2024', 'data': {'1150': 7150000, '1170': 62000, '1210': 0, '1230': 80082000, '1250': 1668000, '1300': 78370000, '1520': 10592000, '1600': 88962000, '1700': 88962000, '2110': 228017000, '2120': 196077000, '2340': 2923000, '2350': 743000, '2400': 28447000, '2410': 5673000}}]"
https://marketing-tech.ru/companies/%d1%80%d0%b8%d0%b0%d0%bb%d0%b2%d0%b5%d0%b1/,Риалвеб,"
6,1 млрд. ",8.9,1998,Санкт-Петербург,300 человек,full-cycle,"                Россия, Санкт-Петербург, Константиновский пр., 11, 3-й этаж            ",+7 (812) 244-08-80,1057811290767,https://www.realweb.ru/,"Риалвеб &#8211; одно из крупнейших интернет агентств, основанное в Санкт-Петербурге в 1998 году. Дополнительные офисы расположены в Москве и Риге",6100000000.0,7813323882,781301001,73.11,449  сотрудников,2023,13025261000,"[{'id': 588055, 'inn': '7813323882', 'year': '2012', 'data': {'1100': 662000, '1150': 662000, '1200': 75632000, '1230': 62666000, '1240': 3035000, '1250': 8155000, '1260': 1776000, '1300': 1066000, '1310': 10000, '1370': 1056000, '1500': 75228000, '1520': 73527000, '1550': 1701000, '1600': 76294000, '1700': 76294000, '2100': 8049000, '2110': 768327000, '2120': 760278000, '2200': 536000, '2220': 7513000, '2300': 718000, '2340': 4383000, '2350': 4201000, '2400': 124000, '2410': 594000, '2500': 124000}}, {'id': 588056, 'inn': '7813323882', 'year': '2013', 'data': {'1100': 961000, '1150': 787000, '1180': 174000, '1200': 164810000, '1230': 134782000, '1240': 500000, '1250': 29461000, '1260': 67000, '1300': 3405000, '1310': 10000, '1370': 3395000, '1500': 162366000, '1520': 162366000, '1600': 165771000, '1700': 165771000, '2100': 22427000, '2110': 1330773000, '2120': 1308346000, '2200': 5368000, '2220': 17059000, '2300': 3546000, '2340': 3608000, '2350': 5430000, '2400': 1990000, '2410': 1382000, '2421': 498000, '2430': 174000, '2500': 1990000, '3300': 3405000, '3600': 3405000}}, {'id': 588057, 'inn': '7813323882', 'year': '2014', 'data': {'1100': 530000, '1150': 530000, '1200': 180305000, '1220': 6236000, '1230': 172478000, '1250': 1374000, '1260': 217000, '1300': 33411000, '1310': 10000, '1370': 33401000, '1500': 147424000, '1510': 4979000, '1520': 141870000, '1540': 575000, '1600': 180835000, '1700': 180835000, '2100': 82964000, '2110': 1779845000, '2120': 1696881000, '2200': 29024000, '2220': 53940000, '2300': 38194000, '2320': 7000, '2340': 29887000, '2350': 20724000, '2400': 30006000, '2410': 8012000, '2421': 373000, '2460': 176000, '2500': 30006000, '3300': 33411000, '3310': 30006000, '3311': 30006000, '3600': 33411000, '4100': -4347000, '4110': 1782199000, '4111': 1588044000, '4119': 194155000, '4120': 1786546000, '4121': 1750817000, '4122': 15554000, '4124': 10415000, '4129': 9760000, '4200': -4541000, '4210': 97000, '4213': 96000, '4214': 1000, '4220': 4638000, '4229': 4638000, '4300': -19199000, '4310': 4985000, '4311': 4979000, '4319': 6000, '4320': 24184000, '4323': 500000, '4329': 23684000, '4400': -28087000}}, {'id': 588058, 'inn': '7813323882', 'year': '2015', 'data': {'1100': 7967000, '1150': 563000, '1170': 10000, '1180': 7394000, '1200': 296557000, '1220': 5118000, '1230': 279255000, '1240': 77000, '1250': 11908000, '1260': 199000, '1300': 18973000, '1310': 40000, '1370': 18933000, '1400': 3978000, '1420': 3978000, '1500': 281573000, '1520': 278558000, '1540': 3015000, '1600': 304524000, '1700': 304524000, '2100': 1027000, '2110': 1773835000, '2120': 1772808000, '2200': -147618000, '2220': 148645000, '2300': -17885000, '2330': 37000, '2340': 178264000, '2350': 48494000, '2400': -14469000, '2421': -276000, '2430': 3978000, '2450': 7279000, '2460': -115000, '2500': -14469000, '3300': 18973000, '3310': 30000, '3320': 14468000, '3321': 14468000, '3600': 18973000, '4100': 30037000, '4110': 1879481000, '4111': 1680275000, '4119': 199206000, '4120': 1849444000, '4121': 1801466000, '4122': 45387000, '4123': 37000, '4124': 1091000, '4129': 1463000, '4200': -2923000, '4220': 2923000, '4229': 2923000, '4300': -16584000, '4310': 843000, '4311': 770000, '4319': 73000, '4320': 17427000, '4323': 5786000, '4329': 11641000, '4400': 10530000, '4490': 4000}}, {'id': 588059, 'inn': '7813323882', 'year': '2016', 'data': {'1100': 7040000, '1150': 416000, '1170': 3599000, '1180': 3025000, '1200': 392616000, '1210': 3000, '1220': 971000, '1230': 352887000, '1250': 38254000, '1260': 501000, '1300': 37574000, '1310': 40000, '1370': 37534000, '1400': 5979000, '1420': 5979000, '1500': 356103000, '1520': 340978000, '1540': 15125000, '1600': 399656000, '1700': 399656000, '2100': 83767000, '2110': 2369069000, '2120': 2285302000, '2200': -166479000, '2220': 250246000, '2300': 35743000, '2310': 60667000, '2320': 442000, '2340': 238089000, '2350': 36309000, '2400': 25601000, '2410': 3772000, '2421': -2993000, '2430': -2001000, '2450': -4369000, '2500': 25601000, '3300': 37574000, '3310': 86268000, '3311': 86268000, '3320': 7000000, '3327': 7000000, '3600': 37574000, '4100': 46248000, '4110': 2568699000, '4111': 2267623000, '4119': 301076000, '4120': 2522451000, '4121': 2322989000, '4122': 98086000, '4124': 7243000, '4129': 94133000, '4200': -15195000, '4210': 2500000, '4213': 2500000, '4220': 17695000, '4223': 14000000, '4229': 3695000, '4300': -4639000, '4310': 1416000, '4319': 1416000, '4320': 6055000, '4322': 6055000, '4400': 26414000, '4490': -68000}}, {'id': 588060, 'inn': '7813323882', 'year': '2017', 'data': {'1100': 10463000, '1110': 44000, '1150': 3345000, '1170': 3609000, '1180': 3465000, '1200': 755809000, '1210': 9000, '1220': 1042000, '1230': 499444000, '1250': 254275000, '1260': 1039000, '1300': 50553000, '1310': 40000, '1370': 50513000, '1400': 10350000, '1420': 9050000, '1450': 1300000, '1500': 705369000, '1520': 688042000, '1540': 17327000, '1600': 766272000, '1700': 766272000, '2100': 86043000, '2110': 3550874000, '2120': 3464831000, '2200': -296655000, '2220': 382698000, '2300': 45546000, '2320': 2108000, '2340': 412354000, '2350': 72261000, '2400': 32979000, '2410': 9936000, '2421': -3461000, '2430': -3071000, '2450': 440000, '2500': 32979000, '3300': 50553000, '3310': 32986000, '3311': 32986000, '3320': 20000000, '3327': 20000000, '3600': 50553000, '4100': 230384000, '4110': 3859256000, '4111': 3545999000, '4119': 313257000, '4120': 3628872000, '4121': 3311245000, '4122': 288104000, '4124': 1669000, '4129': 27854000, '4200': 6317000, '4210': 7542000, '4213': 7542000, '4220': 1225000, '4221': 1225000, '4300': -20000000, '4320': 20000000, '4322': 20000000, '4400': 216701000, '4490': -680000}}, {'id': 588061, 'inn': '7813323882', 'year': '2018', 'data': {'1100': 13367000, '1110': 38000, '1150': 2493000, '1170': 3677000, '1180': 7160000, '1200': 1418187000, '1210': 210000, '1220': 1063000, '1230': 870478000, '1240': 211710000, '1250': 330582000, '1260': 4143000, '1300': 23156000, '1310': 40000, '1370': 23116000, '1400': 9076000, '1420': 9076000, '1500': 1399322000, '1520': 1381947000, '1540': 17376000, '1600': 1431554000, '1700': 1431554000, '2100': 214615000, '2110': 4658904000, '2120': 4444289000, '2200': -318658000, '2220': 533273000, '2300': 34554000, '2310': 10005000, '2320': 10807000, '2340': 414670000, '2350': 82270000, '2400': 4781000, '2410': -11897000, '2411': 15565000, '2412': 3669000, '2421': -7670000, '2430': -5409000, '2450': 87000, '2460': -17876000, '2500': 4781000, '3300': 23156000, '3310': 4781000, '3311': 4781000, '3320': 32178000, '3327': 32178000, '3600': 23156000, '4100': 304437000, '4110': 4990844000, '4111': 4434030000, '4119': 138920000, '4120': 4686407000, '4121': 4190055000, '4122': 371286000, '4124': 30063000, '4129': 95003000, '4200': -204515000, '4210': 105000, '4213': 105000, '4220': 204620000, '4221': 1300000, '4222': 10000, '4223': 1810000, '4229': 201500000, '4300': -27834000, '4320': 27834000, '4322': 27834000, '4400': 72088000, '4450': 254275000, '4490': 4219000, '4500': 330582000}}, {'id': 588062, 'inn': '7813323882', 'year': '2019', 'data': {'1100': 15474000, '1110': 33000, '1150': 2690000, '1170': 3654000, '1180': 9097000, '1200': 1931031000, '1210': 10379000, '1220': 15123000, '1230': 1236653000, '1240': 503953000, '1250': 138574000, '1260': 26349000, '1300': 25812000, '1310': 40000, '1370': 25772000, '1400': 8859000, '1420': 8859000, '1500': 1911834000, '1520': 1891951000, '1540': 19883000, '1600': 1946505000, '1700': 1946505000, '2100': 413984000, '2110': 6132574000, '2120': 5718590000, '2200': -221176000, '2220': 635160000, '2300': 163595000, '2310': 28449000, '2320': 16700000, '2340': 501745000, '2350': 162123000, '2400': 129198000, '2410': -34397000, '2411': 36552000, '2412': 2154000, '2500': 129198000, '3300': 25812000, '3310': 129198000, '3311': 129198000, '3320': 126542000, '3327': 126542000, '3400': 23156000, '3401': 23116000, '3500': 23156000, '3501': 23116000, '3600': 25812000, '4100': 222974000, '4110': 7273956000, '4111': 6601944000, '4119': 60588000, '4120': 7050982000, '4121': 6405136000, '4122': 484127000, '4123': 2135000, '4124': 26300000, '4129': 133284000, '4200': -299200000, '4220': 299200000, '4223': 3000000, '4229': 296200000, '4300': -107377000, '4310': 2082000, '4311': 2082000, '4320': 109459000, '4322': 109459000, '4400': -183603000, '4450': 330582000, '4490': -8405000, '4500': 138574000}}, {'id': 588063, 'inn': '7813323882', 'year': '2020', 'data': {'1100': 19574000, '1110': 28000, '1150': 8654000, '1170': 155000, '1180': 10737000, '1200': 2603155000, '1210': 5813000, '1220': 55407000, '1230': 1902435000, '1240': 88576000, '1250': 503627000, '1260': 47297000, '1300': 121617000, '1310': 40000, '1370': 121577000, '1400': 9706000, '1420': 9706000, '1500': 2491406000, '1520': 2463796000, '1540': 27391000, '1550': 219000, '1600': 2622729000, '1700': 2622729000, '2100': 588652000, '2110': 8340820000, '2120': 7752168000, '2200': -172605000, '2220': 761257000, '2300': 297752000, '2310': 2760000, '2320': 16341000, '2340': 949099000, '2350': 497843000, '2400': 229804000, '2410': -67948000, '2411': 68740000, '2412': 792000, '2500': 229804000, '3300': 121617000, '3310': 229804000, '3311': 229804000, '3320': 134000000, '3327': 134000000, '3400': 25812000, '3401': 25772000, '3500': 25812000, '3501': 25772000, '3600': 121616000, '4100': 49175000, '4110': 8291730000, '4111': 7825807000, '4119': 104546000, '4120': 8242555000, '4121': 7502222000, '4122': 586367000, '4124': 101323000, '4129': 52643000, '4200': 438998000, '4210': 2190696000, '4213': 2178535000, '4214': 12161000, '4220': 1751698000, '4222': 1000, '4223': 1751697000, '4300': -125455000, '4320': 125455000, '4322': 125455000, '4400': 362718000, '4450': 138574000, '4490': 2335000, '4500': 503627000}}, {'id': 17910857, 'inn': '7813323882', 'year': '2021', 'data': {'1100': 96203000, '1110': 23000, '1150': 67753000, '1170': 8562000, '1180': 19865000, '1200': 2643252000, '1210': 4175000, '1220': 22946000, '1230': 1854306000, '1240': 86305000, '1250': 659243000, '1260': 16277000, '1300': 286770000, '1310': 40000, '1370': 286730000, '1400': 39465000, '1420': 10962000, '1450': 28503000, '1500': 2413220000, '1520': 2317186000, '1540': 72968000, '1550': 23066000, '1600': 2739455000, '1700': 2739455000, '2100': 988246000, '2110': 9840703000, '2120': 8852457000, '2200': -177068000, '2220': 1165314000, '2300': 415912000, '2310': 129722000, '2320': 19445000, '2340': 752618000, '2350': 308805000, '2400': 349640000, '2410': -66267000, '2411': 74138000, '2412': 7872000, '2460': -5000, '2500': 349640000, '3300': 286770000, '3310': 349640000, '3311': 349640000, '3320': 184486000, '3327': 184486000, '3400': 121617000, '3401': 121577000, '3500': 121617000, '3501': 121577000, '3600': 286770000, '4100': 217353000, '4110': 11323249000, '4111': 10380235000, '4119': 105728000, '4120': 11105896000, '4121': 9781630000, '4122': 843771000, '4124': 44478000, '4129': 436017000, '4200': 112910000, '4210': 284768000, '4213': 155046000, '4214': 129722000, '4220': 171858000, '4221': 11382000, '4222': 10000, '4223': 160466000, '4300': -175570000, '4320': 175570000, '4322': 175570000, '4400': 154693000, '4450': 503627000, '4490': 923000, '4500': 659243000}}, {'id': 20340282, 'inn': '7813323882', 'year': '2022', 'data': {'1100': 77295000, '1110': 243000, '1150': 50219000, '1170': 8561000, '1180': 18272000, '1200': 3729558000, '1210': 6590000, '1220': 71425000, '1230': 2336971000, '1240': 1083500000, '1250': 214238000, '1260': 16834000, '1300': 80100000, '1310': 40000, '1370': 80060000, '1400': 17476000, '1420': 15667000, '1450': 1809000, '1500': 3709277000, '1520': 3557046000, '1540': 63470000, '1550': 88761000, '1600': 3806853000, '1700': 3806853000, '2100': 716174000, '2110': 9304275000, '2120': 8588101000, '2200': -607010000, '2220': 1323184000, '2300': 133444000, '2310': 74455000, '2320': 59404000, '2330': 3678000, '2340': 1245458000, '2350': 635185000, '2400': 116530000, '2410': -16914000, '2411': 10617000, '2412': -6297000, '2500': 116530000, '3300': 80100000, '3310': 116530000, '3311': 116530000, '3320': 323200000, '3327': 323200000, '3400': 286770000, '3401': 286730000, '3500': 286770000, '3501': 286730000, '3600': 80100000, '4100': 772443000, '4110': 10123468000, '4111': 8968741000, '4119': 337500000, '4120': 9351025000, '4121': 8105886000, '4122': 907759000, '4124': 64884000, '4129': 272496000, '4200': -881790000, '4210': 185816000, '4212': 69000, '4213': 111292000, '4214': 74455000, '4220': 1067606000, '4221': 14868000, '4223': 1052738000, '4300': -288438000, '4320': 288438000, '4322': 288438000, '4400': -397785000, '4450': 659243000, '4490': -47220000, '4500': 214238000}}, {'id': 22697191, 'inn': '7813323882', 'year': '2023', 'data': {'1100': 233206000, '1110': 162000, '1150': 167947000, '1170': 24061000, '1180': 41036000, '1200': 4492397000, '1210': 6481000, '1220': 34628000, '1230': 3002028000, '1240': 403130000, '1250': 1018597000, '1260': 27533000, '1300': 435464000, '1310': 40000, '1370': 435424000, '1400': 132042000, '1420': 17633000, '1450': 114409000, '1500': 4158097000, '1520': 3978293000, '1540': 128121000, '1550': 51683000, '1600': 4725603000, '1700': 4725603000, '2100': 978764000, '2110': 13025261000, '2120': 12046497000, '2200': -541894000, '2220': 1520658000, '2300': 460284000, '2310': 0, '2320': 83255000, '2330': 6703000, '2340': 2027571000, '2350': 1101945000, '2400': 355364000, '2410': -100025000, '2411': 120823000, '2412': 20798000, '2460': -4895000, '2500': 355364000, '3300': 40000, '3310': 0, '3311': 355364000, '3600': 435464000, '4100': 1188784000, '4110': 15109770000, '4111': 12554169000, '4119': 1193425000, '4120': 13920986000, '4121': 12712778000, '4122': 1084328000, '4124': 89030000, '4129': 34850000, '4200': -404536000, '4210': 57139000, '4212': 0, '4213': 52220000, '4214': 4919000, '4220': 461675000, '4221': 14045000, '4222': 15500000, '4223': 432130000, '4300': 0, '4320': 0, '4322': 0, '4400': 784248000, '4450': 214238000, '4490': 20111000, '4500': 1018597000, '6100': 0, '6400': 0}}]"
